département;canton;commune;x;y;UN_Mot;HOMME_Mot;NE_Mot;AVAIT_Mot;PAS_Mot;QUE_Mot;DEUX_FILS_Mot;FILS_Mot;LE_Mot;PLUS_Mot;JEUNE_Mot;QUE_E2_T11_Mot;DIT_Mot;À_Mot;SON_Mot;PERE_Mot;TEMPS_Mot;QUE_1_T12_Mot;JE_SOIS_Mot;MON_Mot;MAITRE_Mot;ET_QUE_J_AIE_Mot;AIE_Mot;DE_L_Mot;ARGENT_Mot;QUE_E_T13_Mot;FAUT_Mot;QUE_T13_Mot;JE_PUISSE_Mot;ALLER_Mot;ET_QUE_JE_VOIS_Mot;JE_VOIE_Mot;DU_Mot;PAYS_Mot;PARTAGEZ_Mot;VOTRE_Mot;BIEN_Mot;ET_DONNEZ_MOI_Mot;DONNEZ_Mot;CE_Mot;DOIS_Mot;AVOIR_Mot;OUI_Mot;MON_Mot.1;COMME_Mot;VOUDRAS_Mot;ES_Mot;UN_MECHANT_Mot;MECHANT_Mot;SERAS_Mot;PUNI_Mot;PUIS_Mot;OUVRANT_Mot;TIROIR_Mot;PARTAGEA_Mot;FIT_Mot;DEUXF_Mot;PARTS_Mot;EGALES_Mot;PEU_Mot;JOURS_Mot;APRES_Mot;LE_Mot;MECHANT_Mot;ALLA_Mot;DU_Mot;VILLAGE_Mot;EN_Mot;FAISANT_Mot;FIER_Mot;SANS_Mot;DIRE_Mot;ADIEU_Mot;A_Mot;PERSONNE_Mot;QUE_E1_T23_Mot;TRAVERSA_Mot;BEAUCOUP_Mot;LANDES_Mot;BOIS_Mot;RIVIERES_Mot;DANS_Mot;UNE_Mot;GRANDE_Mot;VILLE_Mot;OU_Mot;DEPENSA_Mot;TOUT_Mot;SON_Mot;ARGENT_Mot;BOUT_Mot;QUELQUES_MOIS_Mot;MOIS_Mot;VENDRE_Mot;SES_Mot;A_UNE_Mot;VIEILLE_Mot;FEMME_Mot;POUR_ETRE_Mot;ETRE_Mot;VALET_Mot
Hautes-Pyrénées;Canton de Tarbes-Sud-bis;Vielle-Adour;0.1137823;43.1451772;u;omé;n;aouèoue;NA;qué;dus;hils;ét;més;youén;qué;digou;à;se;paï;téms;qué;siéi;ét mié;maistré;é;aï;ø;arién;qué;caou;qué;pousqui;NA;é;béi;ø;peis;partatyat;ét bosté;bé;é;dat;ço;déouéi;aoué;oui;ét mié;coume;bouilles;ès;un;mechun;séras;punit;puch;aourigou;triouer;partatyè;hasou;dues;pourtious;égales;poc;dias;après;ét;mechun;anè;dét;bilatyé;én;hèt;fier;sénsé;disé;adiou;à;erés;qué;traouérsè;seurrot;lenes;boch;ribières;én;ue;grene;bile;NA;déspénsè;tout;ét sué;arién;cap;quaouqués;més;béné;éras suas;a;biélle;hénne;énta;NA;beïlét
Hautes-Pyrénées;Canton de Tournay-bis;Ricaud;0.263874;43.1481649;u;hommé;n;aouèouo;NA;qué;dud;hills;ét;méh;youén;qué;digou;à;sa;pay;témps;qué;siay;ét mié;maistré;è;ayoy;ø;arient;qué;caou;qué;pouchcay;ana;è;béygay;ø;paÿh;partatyad;ét bosté;bé;è;dat;ço;déoui;aoué;oui;ét mié;coumo;bouilloh;èd;u;machant;sérah;punit;puch;aouri;tiouair;partatyè;hadou;duoh;poursioud;aygaloh;poc;diod;aprèh;ét;machant;anè;dét;bilatyé;én;hè;fièr;sénsé;didé;adiou;a;arréh;qué;traouéssè;bètcop;lannoh;boch;ribèroh;én;uo;grano;bilo;oun;déspénsè;toud;ét sué;arient;cap;quaouquéh;méh;béné;érah suah;à;biéillo;hénno;enta;ésta;baylét
Hautes-Pyrénées;Canton de Tournay-bis;Sinzos;0.216082;43.2172431;u;omé;n;aouè;pas;qué;dus;hills;ét;més;youén;qué;digou;à;soun;paï;témps;qué;sioy;ét mié;mèstré;è;aï;ø;aryén;qué;quaou;qué;pousqui;ana;è;béygui;ø;païs;partatyat;bosté;bé;è;baillat;so;déoui;aouédé;oui;ét mié;coumo;bouillés;ès;u;machant;séras;punit;puch;aouri;tirouèr;partatgé;hédou;dios;poursious;égalos;poc;dios;après;ét;machant;ané;dét;bilatyé;én;hè;fier;sénsé;disé;adiou;à;persouno;qué;traoussé;pla;landos;bochs;ribièros;en;uo;grano;bilo;oun;déspénsè;tout;ét sué;aryén;cap;caouqués;més;béné;éros suos;a;biéillo;hénno;énta;ésta;baylét
Hautes-Pyrénées;Canton de Trie-sur-Baïse-bis;Antin;0.2909127;43.3333227;u;homé;n;aouéou;NA;qué;dus;hills;loù;mes;youén;NA;digou;à;soùn;pay;téms;qué;sié;moùn;mèstré;è;ayé;ø;aryen;qué;caou;qué;pouchqui;anà;et;bédi;ø;pays;partatyat;bosté;bè;èt;ballat;co;déoui;aouédé;oui;loù myé;coumo;boullés;ès;u;màchan;séras;punit;pûch;aoubrechquou;tirouèr;partatyè;hésou;dùos;pourtioùs;égalos;pòc;dios;après;loù;machan;anè;doù;bilatyé;én tout;hè;fièr;sénsé;didé;adiou;à;dégu;qué;traouérsè;bètcop;lànos;bòchs;arrioués;én;uò;granò;billo;aoùn;déchpensè;tout;soùn;aryen;bout;caouqués;més;béné;las suos;en;bièillo;NA;énta;ésta;baylét
Hautes-Pyrénées;Canton de Trie-sur-Baïse-bis;Bernadets-Debat;0.3181102;43.354117;u;homé;n;aouè;NA;qué;dus;hilhs;lou;més;jouén;qué;digou;à;soun;paï;téms;qué;siéï;lou mié;mestré;è;aoujoï;ø;argén;qué;caou;qué;pousqui;ana;è;béjoï;ø;paüs;partatjat;bosté;bé;è;baillat;ço;déoui;aouéré;oui;lou mié;coumo;bouillos;ès;u;machan;séras;punit;après;aoubrèché;tirouèr;partagè;hézou;duos;pourcious;égalos;pot;dios;apèrs;lou;machan;anè;dou;bilatgé;én;hè;fier;sénsé;disé;adiou;à;dégu;qué;traoussé;forço;lanos;bosch;ribèros;déguén;no;grano;bilo;oun;déspensè;tout;lou sun;argén;cap;caouqués;més;béné;las suos;à;bieillo;hénno;énta;NA;baïlét
Hautes-Pyrénées;Canton de Trie-sur-Baïse-bis;Puydarrieux;0.3853542;43.2857851;u;hommé;n;aouè;NA;qué;dus;hills;lou;més;youén;qué;digou;à;soun;paï;téms;qué;siaï;moun;mestré;é;ayi;ø;arién;qué;caou;qué;pousqui;ana;é;béïgui;ø;païs;partatyat;bosté;bé;é;baillat;ço;déoui;aoué;oui;moun;coumo;bouillos;ès;u;machant;séras;punit;puch;aoubrichcou;tirouèr;partatyè;hédou;duos;pourtious;égalos;poc;dios;après;lou;machant;anè;daou;bilatyé;én tout;hè;fièr;sénzé;didé;adiou;à;dégu;qué;traouéssè;betcop;lanos;bochs;ribèros;déguén;uo;grano;bilo;oun;déchpénou;tout;lou sué;arién;cap;quaouqués;més;béné;las suos;én;biéillo;hénna;énta;esté;baïlet
Hautes-Pyrénées;Canton de Trie-sur-Baïse-bis;Tournous-Darré;0.3625055;43.2874648;û;homé;n;aouè;NA;qué;dus;hills;ét;més;youén;qué;digou;à;soun;pay;tém;qué;siéy;ét mié;maistré;ét;ayi;ø;NA;qué;quaou;qué;pousqui;ana;ê;béygui;ø;païs;partatyat;bosté;bé;ét;dat;so;NA;NA;oui;moun;couma;bouillés;ès;û;machant;NA;NA;puch;aourigou;tirét;partatyè;hadou;duas;pourtious;égalas;quaouqués;dias;après;ét;bilain;anè;dét;bilain;én;hè;fièr;sénsé;didé;adiou;à;aris;qué;traou;pla;NA;boch;ribèras;én;ua;grana;billa;NA;déspénou;tout;NA;NA;cap;quaouqués;més;béné;éra sua;à;biéille;hénna;NA;NA;bayléts
Hautes-Pyrénées;Canton de Trie-sur-Baïse-bis;Vidou;0.3230587;43.2999847;u;homé;n;aoué;NA;qué;dus;hills;lou;més;youén;qué;digou;à;soun;paï;tém;qué;siaï;moun;mestré;et;ayaï;ø;arién;qué;caou;qué;pouchcaï;ana;et;béyaï;ø;païs;partatjat;bosté;bé;et;dat;ço;déoui;aouésé;oui;moun;couma;bouillas;es;u;machant;séras;punit;puch;aourit;tirouèr;partatjè;hasou;duas;pourtious;égalas;poc;dias;après;lou;lèou;anè;dét;bilatjé;én;hè;fier;sénsé;disé;adiou;à;pérsouna;qué;traouéssè;pla;landas;bosch;ribèras;déns;ua;grana;bila;oun;déchpénsè;tout;soun;arién;cap;caouqués;més;béné;éras suas;à;bieilla;hénna;énta;esté;baylét
Hautes-Pyrénées;Canton de Trie-sur-Baïse-bis;Villembits;0.31367744562877;43.2799320915312;u;omé;n;aouè;NA;qué;dus;hills;lou;més;youén;NA;digou;à;soun;paï;tém;qué;siéï;moun;mestré;é;aïéï;ø;NA;qué;NA;NA;NA;ana;NA;béyé;ø;païs;partatyat;bosté;bé;è;dat;ço;déouï;aoudé;oui;lou mié;coumo;bouillis;ès;u;méchan;seras;punit;puch;quaoubri;tirouer;partatyé;hédou;duos;poursious;égalos;pot;dios;après;NA;NA;anè;dou;bilatyé;en;hè;dier;sencé;didé;adiou;à;persouno;qué;traouéssè;betcop;lanos;boch;ribèros;én;uo;grano;bilo;oun;déspénsè;NA;soun;arïén;cap;caouqués;més;béné;sas;à;biéillo;hénno;NA;NA;baïlét
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Andrest;0.0639414;43.3190962;u;omé;n;aouè;pas;qué;dus;hills;lou;més;youén;qué;digou;à;soun;pay;tém;qué;siay;lou mié;mestré;è;ay;ø;arién;qué;quaou;qué;pousquiay;ana;è;besquiay;ø;païs;partatyat;lou bosté;bé;è;dab;ço;déouéy;aoué;o;moun;couma;bouillés;ès;u;machan;seras;punit;puch;aoubrin;tiouèr;partatyé;hadou;duas;pourtious;égalas;poc;dias;après;lou;machan;anè;daou;bilatyé;én;hè;fier;sénsé;didé;adiou;à;arris;qué;traouérsè;pla;lanas;bochs;gaous;énta;ua;NA;bila;oun;despénou;tout;lou sué;arién;cap;quaouqués;més;bénés;las suas;à;bieilla;henno;énta;ésta;baylet
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Artagnan;0.0757852;43.403574;u;homé;n;aouéouo;NA;qué;dus;hills;lou;més;jouén;qué;digou;à;soun;paÿ;téms;qué;sioy;moun;mestré;è;ajoy;ø;argén;qué;câou;qué;pouscoy;ana;è;béjoy;ø;paiys;partatjats;bosté;bé;è;dat;so;déouoy;aouésé;oui;mon;coumo;bouillos;ès;u;méchan;séras;punit;puch;aübriscou;tirouer;partatgè;hésou;duos;pourtious;égalos;poc;dios;après;lou;méchan;anè;déou;bilatgé;én;hésén;fièr;sénsé;disé;adiou;à;persouno;qué;traouersè;betcop;landos;bochs;ribièros;en;uo;grano;bilo;oun;déspensè;tout;soun;argén;cap;câouqués;més;béné;NA;à;bieillo;hénno;énta;NA;baylet
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Caixon;0.0257714;43.411315;u;homé;n;aouéo;pas;qué;dus;hills;lou;més;jouen;qué;dizou;à;soun;paÿ;temp;qué;soii;lou mié;mèstré;è;ajéy;ø;argén;qué;caou;qué;pousqui;ana;è;béjoii;ø;pays;partatjat;lou bosté;bé;è;baillat;ço;déoui;aoué;oui;lou mié;coumo;bouillos;ès;u;méchant;séras;punit;puch;aoubri;tirouèr;partatjè;hézou;duos;pourtious;égalos;poc;dios;après;lou;méchant;anè;dou;bilatjé;én;hè;fièr;sénsé;dizé;adiou;à;persouno;qué;traouersè;sarrot;lanos;bochs;gaous;diguéns;uo;grano;bilo;oun;déspénsè;tous;lous sués;dinès;cap;caouqués;més;béné;las suos;a;biéillo;hémno;énta;NA;baïlét
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Camalès;0.0753265;43.3604708;u;homé;n;aouéouo;NA;qué;dus;hills;lou;més;youén;qué;digou;à;soum;pay;tém;qué;sioy;lou mié;mestré;et;ayoy;ø;arién;qué;caou;qué;pouscoy;ana;et;beygoy;ø;païs;partatyat;bostés;bés;et;bailla;so;déoui;aousé;oui;lou mié;coumo;bouillos;es;u;méchant;seras;punit;puch;aoubriscou;tiouer;partatyai;hésou;duos;pourtious;égalos;pot;dios;aprèss;lou;méchant;enai;dou;bilatyé;én;hésént;fier;sénsé;disé;adiou;à;persouno;qué;traouérsè;sarrot;lannos;boch;aygos;én;uo;grano;bilo;NA;déspénou;tout;lou sué;arien;cap;quaouqués;més;béné;las suos;a;bieillo;henno;NA;NA;baylet
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Marsac;0.0878352;43.328134;u;homé;NA;aouèo;NA;NA;dus;hills;lou;més;youén;qué;disou;à;soun;paï;témps;qué;siï;moun;mestré;è;aï;ø;aryén;qué;caou;qué;pousqui;ana;è;béyo;ø;païs;partatyat;bosté;NA;è;ballat;so;déoui;aoué;oui;moun;coumo;boullés;sès;u;méchant;séras;punit;pusch;aoubri;tirouair;partatyè;hésou;duos;pourtious;égalos;caouqué;témps;après;lou;méchant;anè;dou;bilatyé;én;hè;fier;sénsé;disé;arrés;à;persouno;qué;traouersè;pla;lanos;boschs;gaous;én;uo;grano;bilo;où;déspénsè;tous;lous sos;sos;NA;caouqués;més;béné;las suos;à;biéllo;hénno;énta;sta;baylét
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Nouilhan;0.0389634;43.424007;u;homé;n;aouè;NA;qué;dus;hills;lou;mes;jouén;qué;digou;à;soun;pay;téms;qué;sioy;lou mié;mèstré;et;ajoy;ø;argén;qué;quaou;qué;pouscoy;ana;et;bésioy;ø;péïs;partatjats;bosté;bé;et;baillat;ço;déoui;aoué;o;lou mié;coumo;bouillos;ès;u;méchan;séras;punit;puch;aoubri;tirét;partatjè;hésou;duos;pourtious;égalos;quaousqués;dios;après;lou;méchan;ana;dou;bilatjé;en;hè;fièr;sénsé;disé;adiou;à;persouno;qué;traouersé;betcop;landos;bochs;ribèros;diguéns;uo;grano;bilo;oun;déspensè;tout;soun;argén;cap;quaouqués;més;béné;sas;à;biéilho;hémno;énta;NA;baylét
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Pujo;0.0662985082615739;43.3476642715216;u;omé;n;aouéouo;NA;qé;dus;hills;lou;més;youén;NA;digou;à;soun;paÿ;téms;qé;sioï;moun;maistré;è;aouyï;ø;aryént;qé;caou;qé;pousqoï;ana;è;bésoï;ø;péis;partatyat;bosté;bé;è;baillat;ço;déoui;aoué;o;moun;coumo;bouillos;ès;u;méchan;séras;punit;puch;aoubrin;tirouair;partatyè;hasou;duos;pourtious;égalos;poc;dios;après;lou;méchan;anè;dou;bilatyé;én;hè;fièr;sén;disé;adiou;à;pérsouno;ø;traouérsè;beccop;lanos;boch;ribièros;digén;uo;grano;bilo;oun;déspénsè;tout;soun;aryént;cap;caouqés;més;béné;sas;à;biéillo;hénno;énta;esté;baïlet
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Saint-Lézer;0.0314623;43.3705438;u;omé;n;aouéouo;NA;qué;dus;hills;lou;més;jouén;qué;digou;à;soun;paÿ;témps;qué;sioÿ;moun;mèstré;é;ajoÿ;ø;argént;qué;qaou;qué;pouscoÿ;ana;é;béjoÿ;ø;paÿs;partadgeat;lou bosté;bé;é;baillat;ço;déoui;aoué;oui;moun;coumo;bouillos;ès;u;méchant;séras;punit;NA;aourïn;tirouèr;partadgea;hasou;duos;poursious;égalos;poc;dios;après;lou;méchant;anè;dou;biladgé;én;hè;fièr;sénsé;disé;adiou;à;pérsouno;qué;traouérsè;bètcop;landos;bochs;ribièros;diguéns;uo;grano;bilo;oun;déspénsè;tout;soun;argént;cap;caouqués;més;béné;sas;à;biéillo;hémno;énta;èsté;baÿlét
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Sanous;0.001946;43.3779387;u;homé;n;avè;NA;qué;dus;hils;lou;més;jouen;qué;digou;à;soun;pay;tem;qué;sioy;moun;mestré;et;aji;ø;argen;qué;quaou;qué;pousqui;ana;et;bési;ø;pays;partageat;bosté;bé;et;baya;so;dévi;avésé;oui;lou mi;coumo;bouillos;ès;u;méchan;séras;punit;puch;ouvrin;tiroir;partagè;hasou;duos;pourtious;égalas;poc;dios;après;lou;méchant;anè;dou;biladgé;en;hè;fier;sensé;disé;adiou;à;persouno;qué;trabersè;betcop;lanos;bochs;ribèros;en;uo;grano;bilo;ou;despénou;tout;soun;argen;cap;quaouqués;més;béné;las suos;en;bieillo;NA;NA;NA;baylat
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Siarrouy;0.0384119;43.3199912;u;hommé;n;aouèoua;NA;qué;dus;hills;lou;més;youén;qué;digou;a;sou;pây;tem;qué;sii;lou mié;mèstré;è;ayi;ø;aryén;qué;caou;qué;pousqui;ana;è;béyi;ø;päys;partatyat;lou bosté;bé;è;baillat;so;déoui;aousé;oui;lou mié;couma;bouillas;ès;u;méchan;séras;punit;puch;aoubri;tirouèr;partatyé;hésou;duas;pourtions;égalas;quaouqués;dias;après;lou;méchan;anè;daou;billatyé;én;hè;fièr;sénsé;disé;adiou;à;persouna;qué;traouérsè;sarrot;lanas;bochs;arrious;déguén;uo;grana;billa;oun;déspensè;tout;lou sué;aryén;cap;quaouquès;més;bénés;las suas;a;biélla;hénna;énta;sta;baylét
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Talazac;0.03799;43.33198;u;omé;n;aouè;NA;qué;dus;hills;lou;més;youén;qué;digou;à;soun;pây;tém;qué;siï;lou mié;mèstré;è;ayi;ø;arién;qué;caou;qué;pousquoy;ana;è;béï;ø;païs;partatyat;lou bosté;bé;NA;baillat;ço;déoui;aouésé;oui;lou mié;coumo;bouillos;ès;u;méchant;séras;punit;puch;aoubri;tiouer;partatyè;hésou;duos;pourtious;égalos;pok;dios;après;lou;méchant;anè;déou;bilatyé;én;hè;fier;sénsé;disé;adiou;à;pérsouno;qué;traouérsè;sarrot;lanos;boch;ribièros;én;uo;grano;bilo;oun;déspénsè;tout;lou sué;arién;cap;quaouqués;més;béné;las suos;à;biéillo;hémno;énta;sta;baylet
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Vic-en-Bigorre;0.0548805;43.3860159;u;omé;n;aouè;pas;qué;dus;hills;lou;més;jouén;qué;digou;à;soun;pay;tém;qué;sîoy;moun;mèstré;è;ajoy;ø;argén;qué;caou;qué;pousquioy;ana;è;bésioy;ø;péïs;partadgeat;lou bosté;bé;è;baillat;ço;déouï;aouésé;o;moun;coumo;bouillos;ès;u;méchan;séras;punit;après;aousbriscou;tirouèr;partadgè;hésou;duos;pourcious;égalos;poc;dios;après;lou;méchan;anè;dou;biladgé;én;hè;fièr;sensé;disé;adiou;à;pérsouno;qué;traouérsè;bètcop;lanos;bochs;arrious;diguén;uo;grano;bilo;ou;déspénou;tout;lou sué;argén;cap;quaouqués;més;béné;las suos;à;bieillo;hénno;énta;esté;baylet
Hautes-Pyrénées;Canton de Vic-en-Bigorre;Villenave-près-Marsac;0.0892823;43.33414;un;hommé;NA;aouéouo;NA;NA;dus;hils;lou;més;iouen;qué;digou;à;soun;pay;tém;qué;sii;lou mié;maistré;è;aï;ø;arient;qué;caou;qué;pousqui;anna;è;béioy;ø;païs;partatyat;lou bostté;bé;è;baillat;so;déouï;aoué;oui;lou mié;coumo;bouillos;ès;u;méchant;séras;punit;NA;aoubri;tirouèr;partatyè;hasou;duos;pourtious;égalos;poc;dios;après;lou;méchant;annè;dou;bilatyé;én;hè;fier;sénsé;disé;aré;à;persouno;que;traouersai;bètcop;landos;boch;rivièros;déguén;uo;grano;bilo;doun;déspensè;tout;soun;ariént;cap;caouqués;més;béné;las suos;à;bieillo;hénno;enta;NA;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Adast;-0.0794468;42.9735923;u;homi;nou;ayéba;NA;qué;dus;his;eth;més;youen;qué;digou;à;sou;pay;téms;qué;siéy;éth mié;mestré;è;ayé;ø;arién;qué;caoun;qué;pousquéy;ana;è;beygué;ø;païs;partayath;bosté;bé;et;dat;so;NA;NA;oui;éth mié;couma;bouillasill;dès;u;machant;séras;punit;labést;aoubri;tirouer;partayè;hi;duas;pourtious;égalasci;poc;dias;après;éth;machant;NA;dét;bilatyé;én;hè;fier;sincé;disé;adioun;a;arris;qué;trabersè;pla;lanas;bos;arriouns;èn;ua;grana;bile;oun;déspénou;tout;NA;arién;cap;caounqués;més;béné;NA;a;bieilla;henna;ta;asta;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Agos;-0.0724659691946237;43.0352385517493;u;hommi;n;aïéba;NA;qué;dus;hills;ét;més;yoén;qué;digou;at;sué;paï;témps;qu;siéy;ét mié;mèstré;è;aï;ø;arién;qué;caou;qué;pousqui;ana;é;béigaï;ø;païs;partatyat;bosté;bé;è;dat;ço;débi;abé;oui;ét mié;couma;bouillas;ès;u;méchant;séras;punit;puch;oubrin;tiretta;partatyè;hi;duas;poucious;parèillas;poc;dias;après;ét;méchant;anè;dét;bilatyé;NA;NA;NA;sénsé;disé;adiou;à;arris;qué;trabersè;sarrot;lanas;boscs;arrious;én;ua;grana;bila;oun;déspénsè;tout;ét sué;arién;quap;quaouqués;més;béné;éra sua;à;bieilla;hénna;NA;NA;baïlet
Hautes-Pyrénées;Canton d'Argelès-Gazost;Argelès-Gazost;-0.0997681;43.00511;u;omi;n;ayébo;NA;qué;dus;his;ét;més;youén;qué;disou;à;sou;paï;téns;qué;siésqué;ét mié;mèstré;ê;aï;ø;aryén;qué;quaou;qué;pousqui;ana;ê;béygué;ø;païs;partatyat;ét bosté;bé;ê;dat;ço;débi;abéy;oui;ét mié;coumo;bouillés;ès;û;méchan;séras;punit;pus;aourïn;tirouêr;partatyé;hi;duos;pourcious;égalos;poc;dios;après;ét;méchan;anê;dét;bilatyé;én;hèn;fièr;sénsé;disé;adiéou;a;arris;qué;trabérsê;sarot;landos;bos;arriéous;én;uo;grano;bilo;oun;déspénsê;tout;ét sué;aryén;cap;quaouqués;més;béné;éras suos;à;biéillo;hénno;énta;ésta;baïlét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Artalens-Souin;-0.0466927;42.975051;u;hommé;n;ayébe;NA;qué;dus;hiys;et;més;jouén;qué;digou;à;sou;pay;téns;qué;sîé;ét mié;mèstré;è;ayé;ø;aryén;qué;quaou;qué;pousqué;ana;è;béyé;ø;païs;partatyat;ét bosté;bé;è;da;so;dêbe;ey;o;moun;coûme;bouîlles;és;ü;machan;séras;punit;pus;aoubrïn;tirouair;partatyé;hi;dües;pourcious;igâles;poc;dies;après;ét;machan;NA;dét;billatyé;én;hèn;fier;sincé;dîsé;adîou;à;persoûne;qué;trabérsè;plânes;lânes;bos;gabés;én;üe;grâne;bîlle;oun;sén hi;tout;ét sué;aryén;cap;quaoüqués;més;béné;éras sues;à;bielhe;hénne;ta;ésta;baylet
Hautes-Pyrénées;Canton d'Argelès-Gazost;Ayros-Arbouix;-0.0656027;43.0042725;u;omi;nou;ayéba;NA;qué;düs;his;ét;més;jouén;qué;digou;à;sou;paï;téms;qué;siéy;ét mié;maistré;è;ayé;NA;arién;qué;quaou;qué;pousqué;anna;è;béygué;dé;païs;partatyat;ét bosté;bé;è;da;ço;débé;aü;oui;mié;couma;bouillés;dés;û;méchan;séras;punit;pus;aourïn;tirouèr;partatyè;hi;duos;pourtious;igalos;pot;dios;addarrè;ét;lé;annè;dét;bilatyé;én;hèn;fièr;sïnsé;dizé;adiéou;a;arris;qué;trabérsè;sarrot;lannos;bos;gabis;én;üo;grana;bila;oun;déspénsè;tout;ét sué;arién;cab;caouqués;més;béné;éras suos;à;biéilla;hénna;énta;ésta;baïlét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Ayzac-Ost;-0.0939447;43.0252495;u;ommi;n;ayébo;NA;qué;dus;his;ét;més;jouén;qué;digou;at;sué;pay;téns;qué;siéy;ét mié;mèstré;è;aïé;ø;aryén;qué;caou;qué;pousqué;anâ;è;bèygué;ø;païs;partatjat;bosté;bé;è;dat;so;NA;éyé;oui;lou mié;coumo;bouillés;ès;u;méchan;séras;punit;pus;aoubrin;tirouèr;partatjé;hi;duos;pourtious;égalos;poc;dios;après;ét;maou;anè;dét;billatjé;én;hèn;fièr;sinsé;disé;adiéou;a;arris;qué;trabérsè;sarot;landos;bos;ribèras;énta;uo;grano;bilo;oun;déspénou;tout;ét sué;aryen;cat;caouqués;més;béné;éras suos;à;biéillo;hénno;énta;sta;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Beaucens;-0.059774;42.9753808;u;omi;n;ayébe;NA;qué;dus;his;é;més;youén;qué;digou;à;sou;paï;téns;qué;sié;é mié;mèstré;é;ay;ø;arién;qué;caou;qué;pousqué;ana;èt;béïsqué;ø;païs;partatgiat;ét bosté;bé;è;da;ço;débé;éy;oui;ét mié;coume;bouilles;dés;u;méchan;séras;punit;pus;aouri;tirette;partatgè;hi;dues;pourtious;igales;pot;dies;après;é;maou;ané;dé;bilatgé;én;hèn;fièr;chinché;disé;adiou;à;persoune;qué;trabérsè;pla;lanes;bos;ribères;én;ue;grane;bile;oun;déspensè;tout;ét sué;arién;cap;quaouqués;més;béné;éres sues;a;bieille;hénne;nta;esté;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Cauterets;-0.114546;42.8893451;u;omé;n;ayéba;NA;qué;dus;his;ét;més;youén;qué;digou;at;sué;pay;téms;qué;siéy;ét mié;maistré;è;aï;ø;NA;qué;caou;qué;pousqui;ana;è;béyguéy;ø;païs;partatyat;ét bosté;bé;è;dat;ço;déoui;abé;oui;mié;couma;bouillés;ès;u;méchan;séras;punit;puch;aoubrin;tirouèr;partatyè;hasou;dues;pourtious;égales;poc;dias;après;ét;méchan;anè;dét;bilatyé;én;hèn;fier;sénsé;disé;adiou;à;arris;qué;trabersè;sarrot;lanes;bochs;arrious;én;uë;grane;bile;oun;déspénou;tout;ét sué;arién;cab;caouqué;més;béné;éras suas;à;biéilla;hénna;pér;ésta;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Gez;-0.1103587;43.0120668;u;ommi;n;aouè;NA;qué;dus;hills;ét;més;youén;qué;dizou;à;sou;paï;temps;qué;siéï;ét mié;mèsté;è;aïey;ø;ariént;qué;caou;qué;pousquéï;ana;è;béïguéï;ø;pèys;partatïat;bosté;bé;è;dat;ço;déouéï;aoué;oui;moun;coumo;bouillos;ès;u;machant;seras;punit;puch;aourin;tirouèr;partatïè;hé;duos;poursious;égales;poc;dios;après;ét;machant;anè;dét;bilatïé;én;hèn;fier;sénzé;dizé;adiou;a;arréz;qué;trabérsè;pla;hourest;boscs;arrious;én;uo;granno;bilo;oun;déspénsè;tout;ét sué;ariént;cap;caouqués;més;bénou;éros suos;à;biéillo;henno;énta;ésta;baïlét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Lau-Balagnas;-0.0924873;42.99647;u;hommi;nou;ayéba;NA;qué;dus;his;ét;més;youen;qué;digou;à;sou;paï;tens;qué;siéy;ét mié;maistré;è;ayé;ø;arién;qué;caou;qué;pousqui;NA;è;béyé;ø;païs;partatyat;ét bosté;bé;è;da;étso;débi;habéyé;o;NA;couma;bouillas;ès;NA;maou;séras;punit;puch;aoubri;tiretta;partatyai;hi;duas;pourtious;pareillas;pot;dias;après;ét;maou;anai;dét;bilatyé;én;hèn;fièr;sincé;disé;adiou;a;harris;qué;trabersai;pla;landas;NA;arrious;én;ua;grana;billa;oun;despénou;tout;ét sué;arién;cat;caouqués;més;béné;NA;à;biéilla;henna;énta;NA;baïllet
